sno,sequence,label,Response,,,,
4451,what does it mean if it says that my payment is pending?,pending_card_payment,R46,,,,
4452,"i was wondering why my payment hasn't gone through yet, its been a while.",pending_card_payment,R46,,,,
4453,my card payment has been on pending forever. what is the problem? it should have gone through at some time by now.,pending_card_payment,R46,,,,
4454,i did a card payment but its status is still coming as pending. please check and inform when it would complete.,pending_card_payment,R46,,,,
4455,i have made a card payment but it did not completed still showing as pending. please tell me when it will be completed.,pending_card_payment,R46,,,,
4456,why hasn't my payment gone through?,pending_card_payment,R46,,,,
4457,why is my card payment still pending? it should have gone through already.,pending_card_payment,R46,,,,
4458,"i made a purchase this morning, and it is showing as pending.",pending_card_payment,R46,,,,
4459,how long does it actually take my card payment to make it to the account? i've made a payment a couple of days ago but it hasn't moved since.,pending_card_payment,R46,,,,
4460,how long does it take for my payment to process?,pending_card_payment,R46,,,,
4461,why would my payment for my card show as pending?,pending_card_payment,R46,,,,
4462,why aren't my payment funds available to me?,pending_card_payment,R46,,,,
4463,i got some items this morning but the payment says pending,pending_card_payment,R46,,,,
4464,why is the payment i made still pending?,pending_card_payment,R46,,,,
4465,is there a problem that makes my payments show pending?,pending_card_payment,R46,,,,
4466,i made a purchase earlier today but it is still listed as pending- when will it go through?,pending_card_payment,R46,,,,
4467,why didn't my payment process,pending_card_payment,R46,,,,
4468,i have a payment that hasn't went through yet.,pending_card_payment,R46,,,,
4469,i made a payment but it's still pending,pending_card_payment,R46,,,,
4470,how long does it take for a new purchase to stop being considered pending?,pending_card_payment,R46,,,,
4471,i was wondering how long does it take for a payment to go thru? it seems my last payment is stuck and hasn't moved.,pending_card_payment,R46,,,,
4472,what is the cause of the delay in applying my card payment to my account?,pending_card_payment,R46,,,,
4473,why would my payment still show as pending?,pending_card_payment,R46,,,,
4474,i have a payment which has not been approved.,pending_card_payment,R46,,,,
4475,what does it mean when it says i have a payment pending?,pending_card_payment,R46,,,,
4476,why has my card payment not yet been applied to my account?,pending_card_payment,R46,,,,
4477,i bought some things in the morning but the payment shows as pending,pending_card_payment,R46,,,,
4478,i don't know what a pending payment is.,pending_card_payment,R46,,,,
4479,why do i have a pending payment?,pending_card_payment,R46,,,,
4480,there is a payment showing as pending and hasn't posted for a few days.  when will it post?,pending_card_payment,R46,,,,
4481,"i have made a payment by my card, and its still pending since a long time. could you please tell me when it will process.",pending_card_payment,R46,,,,
4482,i completed a payment with my card a while ago. it's still showing up as pending. what time frame does this normally take? it doesn't appear to have worked.,pending_card_payment,R46,,,,
4483,the payment on my card shows as pending.,pending_card_payment,R46,,,,
4484,i have a payment that is still pending,pending_card_payment,R46,,,,
4485,i bought something this morning and the payment is still pending,pending_card_payment,R46,,,,
4486,"there is a pending transaction on my account, what does this mean?",pending_card_payment,R46,,,,
4487,i made a payment that seems to be stuck. it's been a couple of days already. can you tell me how long it will take?,pending_card_payment,R46,,,,
4488,why hasn't my payment shown up yet?,pending_card_payment,R46,,,,
4489,what is the meaning of a pending payment?,pending_card_payment,R46,,,,
4490,my payment is in the app but hasn't gone through yet,pending_card_payment,R46,,,,
4491,why hasn't my payment gone through yet?,pending_card_payment,R46,,,,
4492,my payment's stuck on pending.,pending_card_payment,R46,,,,
4493,is there a reason my payment is still pending?,pending_card_payment,R46,,,,
4494,what's the pending length for credit transactions? i've had one in my pending category now for days and it won't move to processed.,pending_card_payment,R46,,,,
4495,how long does it take for a payment to change from pending?,pending_card_payment,R46,,,,
4496,my credit card payment has been in pending status for a super long time.  i don't get it.  why is it like this?  when will it go through?,pending_card_payment,R46,,,,
4497,why hasn't payment gone through yet?,pending_card_payment,R46,,,,
4498,why is this payment pending?,pending_card_payment,R46,,,,
4499,why is the payment from my card still pending?,pending_card_payment,R46,,,,
4500,what is the pending payment on my card about?,pending_card_payment,R46,,,,
4501,"it says that my payment is pending, what does that mean?",pending_card_payment,R46,,,,
4502,i tried to make a payment with my card and it was declined. why is it pending?,pending_card_payment,R46,,,,
4503,why is it saying i have a pending payment?,pending_card_payment,R46,,,,
4504,"is there something wrong with my card payment? it's been pending a really, really long time.",pending_card_payment,R46,,,,
4505,when will my pending payment finish?,pending_card_payment,R46,,,,
4506,"i used my card to make a payment a while ago and its still pending, why is it taking so long?",pending_card_payment,R46,,,,
4507,how long does it take for a purchase to go from pending to authorised?,pending_card_payment,R46,,,,
4508,"my card has been pending for a while, what should i do?",pending_card_payment,R46,,,,
4509,there is a payment that i made that i noticed has not gone thru yet. can i ask why?,pending_card_payment,R46,,,,
4510,"my card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",pending_card_payment,R46,,,,
4511,how long will my payment be pending?,pending_card_payment,R46,,,,
4512,"my phone was stolen, what should i do?",lost_or_stolen_phone,R43,,,,
4513,"i lost my phone, what should i do?",lost_or_stolen_phone,R43,,,,
4514,"someone has stolen my phone, what should i do?",lost_or_stolen_phone,R43,,,,
4515,i think i lost my phone.  is there a way to prevent anyone from getting into my account on it?,lost_or_stolen_phone,R43,,,,
4516,my phone was stolen! what do i need to do?,lost_or_stolen_phone,R43,,,,
4517,can i use the app without my phone?,lost_or_stolen_phone,R43,,,,
4518,"my bag was stolen from me yesterday, so i can't use any apps or anything. i need some help.",lost_or_stolen_phone,R43,,,,
4519,"someone stole my phone, what is my next step?",lost_or_stolen_phone,R43,,,,
4520,"i forgot my phone at the hotel, so i can't access the app.",lost_or_stolen_phone,R43,,,,
4521,"help, my phone was stolen, please advise!",lost_or_stolen_phone,R43,,,,
4522,my phone was lost,lost_or_stolen_phone,R43,,,,
4523,i need help- i got mugged yesterday and they took everything so i can't use the app.,lost_or_stolen_phone,R43,,,,
4524,i can't find my phone and i'm worried someone is going to use it,lost_or_stolen_phone,R43,,,,
4525,i lost my phone! will my card still work?,lost_or_stolen_phone,R43,,,,
4526,i can not find my phone or it has been stolen.,lost_or_stolen_phone,R43,,,,
4527,i can't use the app because i got mugged yesterday and they took everything. please help.,lost_or_stolen_phone,R43,,,,
4528,can you tell me what i steps i should take since my card was stolen?,lost_or_stolen_phone,R43,,,,
4529,what do i do if my phone was stolen?,lost_or_stolen_phone,R43,,,,
4530,what do i do if i can't access the app?,lost_or_stolen_phone,R43,,,,
4531,what do i do if my phone is stolen?,lost_or_stolen_phone,R43,,,,
4532,i left my phone somewhere and can't use the app.,lost_or_stolen_phone,R43,,,,
4533,someone mugged my and stole everything.  i can't use the app.  what should i do?,lost_or_stolen_phone,R43,,,,
4534,"i got mugged yesterday and they took everything. i can't use the app, so i need some help.",lost_or_stolen_phone,R43,,,,
4535,"if my phone was stolen, do i need to do anything?",lost_or_stolen_phone,R43,,,,
4536,please help!  i was mugged and everything stolen.  what do i do to stop them from accessing my account?,lost_or_stolen_phone,R43,,,,
4537,i have an emergency and lost my phone.  i need help accessing my account.,lost_or_stolen_phone,R43,,,,
4538,"stolen phone, what should i do",lost_or_stolen_phone,R43,,,,
4539,help me.  my phone has been lost or stolen!,lost_or_stolen_phone,R43,,,,
4540,my app was on the phone and i was mugged.  what do i do?,lost_or_stolen_phone,R43,,,,
4541,i don't have the device i used to log onto the platform so i can't access it.,lost_or_stolen_phone,R43,,,,
4542,i lost my phone. can i use my card without the app?,lost_or_stolen_phone,R43,,,,
4543,what should i do if my smart phone is lost or stolen?,lost_or_stolen_phone,R43,,,,
4544,can someone else use my account if they have my phone?  i lost mine.,lost_or_stolen_phone,R43,,,,
4545,"my phone was stolen, help!",lost_or_stolen_phone,R43,,,,
4546,"phone is gone, what should i do",lost_or_stolen_phone,R43,,,,
4547,"i'm currently not in possession of my phone, is it still possible to go about things normally without access to the app?",lost_or_stolen_phone,R43,,,,
4548,i lost my phone. can i disable to app?,lost_or_stolen_phone,R43,,,,
